YEAR,MONTH,DATE,PRODUCT_KEY,หมวดบัญชี,TYPE,NT,PRODUCT_NAME,ITEM,BUSINESS_GROUP,SUB_ITEM,SERVICE_GROUP,BUSINESS,SERVICE,PRODUCT,REPORT_CODE,GL_GROUP,CUSTOMER_GROUP_KEY,EXPENSE_VALUE,AMOUNT,REVENUE_VALUE
2025,1,2025-01-01,149577742,C05 ค่าสาธารณูปโภค,04 ค่าใช้จ่ายสนับสนุน,NT,4.3 กลุ่มบริการวงจรเช่า,4,4 Fixed Line & Broadband,4.3,4.3 กลุ่มบริการวงจรเช่า,4 Fixed Line & Broadband,4.3 กลุ่มบริการวงจรเช่า,149577742 4.3 กลุ่มบริการวงจรเช่า,C05,ค่าสาธารณูปโภค,,8472.48855931933,8472.48855931933,0.0
2025,1,2025-01-01,141471939,R05 รายได้5 Digital,01 รายได้,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,R05,รายได้5 Digital,,0.0,0.0,135738.36815799255
2025,1,2025-01-01,141471939,C01 ค่าใช้จ่ายตอบแทนแรงงาน,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,30430.74380015026,30430.74380015026,0.0
2025,1,2025-01-01,141471939,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,50120.48981471982,50120.48981471982,0.0
2025,1,2025-01-01,141471939,C13 ค่าเช่าและค่าใช้สินทรัพย์,02 ต้นทุนบริการ,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C13,ค่าเช่าและค่าใช้สินทรัพย์,,10712.14494833233,10712.14494833233,0.0
2025,1,2025-01-01,141471939,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,37672.652751918475,37672.652751918475,0.0
2025,1,2025-01-01,141471939,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,27725.932037440318,27725.932037440318,0.0
2025,1,2025-01-01,141471939,C01 ค่าใช้จ่ายตอบแทนแรงงาน,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,43033.83151700503,43033.83151700503,0.0
2025,1,2025-01-01,141471939,C15 ค่าใช้จ่ายบริการอื่น,03 ค่าใช้จ่ายขายและการตลาด,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C15,ค่าใช้จ่ายบริการอื่น,,10247.995523028667,10247.995523028667,0.0
2025,1,2025-01-01,141471939,C16 ค่าใช้จ่ายดำเนินงานอื่น,04 ค่าใช้จ่ายสนับสนุน,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C16,ค่าใช้จ่ายดำเนินงานอื่น,,41728.74094210577,41728.74094210577,0.0
2025,1,2025-01-01,141471939,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,04 ค่าใช้จ่ายสนับสนุน,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,27189.020862007907,27189.020862007907,0.0
2025,1,2025-01-01,141471939,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,04 ค่าใช้จ่ายสนับสนุน,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,14550.330179761348,14550.330179761348,0.0
2025,1,2025-01-01,141471939,C14 ต้นทุนขาย,04 ค่าใช้จ่ายสนับสนุน,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C14,ต้นทุนขาย,,29697.884021917125,29697.884021917125,0.0
2025,1,2025-01-01,141471939,C05 ค่าสาธารณูปโภค,04 ค่าใช้จ่ายสนับสนุน,NT,5.1 กลุ่มบริการ Cloud & BigData,5,5 Digital,5.1,5.1 กลุ่มบริการ Cloud & BigData,5 Digital,5.1 กลุ่มบริการ Cloud & BigData,141471939 5.1 กลุ่มบริการ Cloud & BigData,C05,ค่าสาธารณูปโภค,,23743.04726818503,23743.04726818503,0.0
2025,1,2025-01-01,147595296,R05 รายได้5 Digital,01 รายได้,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,R05,รายได้5 Digital,,0.0,0.0,218498.66776148952
2025,1,2025-01-01,147595296,C15 ค่าใช้จ่ายบริการอื่น,02 ต้นทุนบริการ,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C15,ค่าใช้จ่ายบริการอื่น,,42203.36886944847,42203.36886944847,0.0
2025,1,2025-01-01,147595296,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,02 ต้นทุนบริการ,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,23983.96897286364,23983.96897286364,0.0
2025,1,2025-01-01,147595296,C02 ค่าสวัสดิการ,02 ต้นทุนบริการ,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C02,ค่าสวัสดิการ,,35610.725847989306,35610.725847989306,0.0
2025,1,2025-01-01,147595296,C14 ต้นทุนขาย,02 ต้นทุนบริการ,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C14,ต้นทุนขาย,,18578.70519105455,18578.70519105455,0.0
2025,1,2025-01-01,147595296,C01 ค่าใช้จ่ายตอบแทนแรงงาน,03 ค่าใช้จ่ายขายและการตลาด,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,13416.18269455069,13416.18269455069,0.0
2025,1,2025-01-01,147595296,C05 ค่าสาธารณูปโภค,03 ค่าใช้จ่ายขายและการตลาด,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C05,ค่าสาธารณูปโภค,,14707.42739482521,14707.42739482521,0.0
2025,1,2025-01-01,147595296,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,49646.8141399579,49646.8141399579,0.0
2025,1,2025-01-01,147595296,C13 ค่าเช่าและค่าใช้สินทรัพย์,03 ค่าใช้จ่ายขายและการตลาด,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C13,ค่าเช่าและค่าใช้สินทรัพย์,,15025.304206878916,15025.304206878916,0.0
2025,1,2025-01-01,147595296,C14 ต้นทุนขาย,04 ค่าใช้จ่ายสนับสนุน,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C14,ต้นทุนขาย,,26877.069768954603,26877.069768954603,0.0
2025,1,2025-01-01,147595296,C10 ค่าใช้จ่ายบริการโทรคมนาคม,04 ค่าใช้จ่ายสนับสนุน,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,5167.672412273069,5167.672412273069,0.0
2025,1,2025-01-01,147595296,C01 ค่าใช้จ่ายตอบแทนแรงงาน,04 ค่าใช้จ่ายสนับสนุน,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,46264.866353455946,46264.866353455946,0.0
2025,1,2025-01-01,147595296,C02 ค่าสวัสดิการ,04 ค่าใช้จ่ายสนับสนุน,NT,5.2 กลุ่มบริการ Data Center & IX,5,5 Digital,5.2,5.2 กลุ่มบริการ Data Center & IX,5 Digital,5.2 กลุ่มบริการ Data Center & IX,147595296 5.2 กลุ่มบริการ Data Center & IX,C02,ค่าสวัสดิการ,,44990.4818042393,44990.4818042393,0.0
2025,1,2025-01-01,194448614,R06 รายได้6 ICT Solution,01 รายได้,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,R06,รายได้6 ICT Solution,,0.0,0.0,221727.04056498408
2025,1,2025-01-01,194448614,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,02 ต้นทุนบริการ,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,49621.60300657385,49621.60300657385,0.0
2025,1,2025-01-01,194448614,C10 ค่าใช้จ่ายบริการโทรคมนาคม,02 ต้นทุนบริการ,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,21220.79627470672,21220.79627470672,0.0
2025,1,2025-01-01,194448614,C15 ค่าใช้จ่ายบริการอื่น,02 ต้นทุนบริการ,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C15,ค่าใช้จ่ายบริการอื่น,,24445.556615845344,24445.556615845344,0.0
2025,1,2025-01-01,194448614,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,03 ค่าใช้จ่ายขายและการตลาด,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,20095.979931089427,20095.979931089427,0.0
2025,1,2025-01-01,194448614,C16 ค่าใช้จ่ายดำเนินงานอื่น,03 ค่าใช้จ่ายขายและการตลาด,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C16,ค่าใช้จ่ายดำเนินงานอื่น,,11408.239981159091,11408.239981159091,0.0
2025,1,2025-01-01,194448614,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,35356.04394484112,35356.04394484112,0.0
2025,1,2025-01-01,194448614,C03 ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,04 ค่าใช้จ่ายสนับสนุน,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C03,ค่าใช้จ่ายพัฒนาและฝึกอบรมบุคลากร,,9863.765906789595,9863.765906789595,0.0
2025,1,2025-01-01,194448614,C08 ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,04 ค่าใช้จ่ายสนับสนุน,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C08,ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,,32833.76467010046,32833.76467010046,0.0
2025,1,2025-01-01,194448614,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,04 ค่าใช้จ่ายสนับสนุน,NT,6.1 กลุ่มบริการ Solution,6,6 ICT Solution,6.1,6.1 กลุ่มบริการ Solution,6 ICT Solution,6.1 กลุ่มบริการ Solution,194448614 6.1 กลุ่มบริการ Solution,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,41913.68820980819,41913.68820980819,0.0
2025,1,2025-01-01,127578491,R06 รายได้6 ICT Solution,01 รายได้,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,R06,รายได้6 ICT Solution,,0.0,0.0,263793.31277119723
2025,1,2025-01-01,127578491,C07 ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,02 ต้นทุนบริการ,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C07,ค่าใช้จ่ายเผยแพร่ประชาสัมพันธ์,,44615.66815775434,44615.66815775434,0.0
2025,1,2025-01-01,127578491,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,02 ต้นทุนบริการ,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,23092.063496971747,23092.063496971747,0.0
2025,1,2025-01-01,127578491,C16 ค่าใช้จ่ายดำเนินงานอื่น,02 ต้นทุนบริการ,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C16,ค่าใช้จ่ายดำเนินงานอื่น,,38078.35799156496,38078.35799156496,0.0
2025,1,2025-01-01,127578491,C06 ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C06,ค่าใช้จ่ายการตลาดและส่งเสริมการขาย,,50523.90149993841,50523.90149993841,0.0
2025,1,2025-01-01,127578491,C16 ค่าใช้จ่ายดำเนินงานอื่น,03 ค่าใช้จ่ายขายและการตลาด,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C16,ค่าใช้จ่ายดำเนินงานอื่น,,21008.543860975784,21008.543860975784,0.0
2025,1,2025-01-01,127578491,C02 ค่าสวัสดิการ,03 ค่าใช้จ่ายขายและการตลาด,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C02,ค่าสวัสดิการ,,12576.98620587614,12576.98620587614,0.0
2025,1,2025-01-01,127578491,C16 ค่าใช้จ่ายดำเนินงานอื่น,04 ค่าใช้จ่ายสนับสนุน,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C16,ค่าใช้จ่ายดำเนินงานอื่น,,13613.088953442444,13613.088953442444,0.0
2025,1,2025-01-01,127578491,C13 ค่าเช่าและค่าใช้สินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C13,ค่าเช่าและค่าใช้สินทรัพย์,,29506.9527396214,29506.9527396214,0.0
2025,1,2025-01-01,127578491,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,04 ค่าใช้จ่ายสนับสนุน,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,20432.27415159595,20432.27415159595,0.0
2025,1,2025-01-01,127578491,C11 ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,04 ค่าใช้จ่ายสนับสนุน,NT,6.2 กลุ่มบริการ Contact Center,6,6 ICT Solution,6.2,6.2 กลุ่มบริการ Contact Center,6 ICT Solution,6.2 กลุ่มบริการ Contact Center,127578491 6.2 กลุ่มบริการ Contact Center,C11,ค่าเสื่อมราคาและรายจ่ายตัดบัญชีสินทรัพย์,,19694.19168169906,19694.19168169906,0.0
2025,2,2025-02-01,199591362,R01 รายได้1 Hard Infrastructure,01 รายได้,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,R01,รายได้1 Hard Infrastructure,,0.0,0.0,421069.3002156262
2025,2,2025-02-01,199591362,C02 ค่าสวัสดิการ,02 ต้นทุนบริการ,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C02,ค่าสวัสดิการ,,41778.10358038034,41778.10358038034,0.0
2025,2,2025-02-01,199591362,C08 ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,02 ต้นทุนบริการ,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C08,ค่าใช้จ่ายเกี่ยวกับการกำกับดูแลของ กสทช.,,43350.07369617113,43350.07369617113,0.0
2025,2,2025-02-01,199591362,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,02 ต้นทุนบริการ,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,6781.905617333506,6781.905617333506,0.0
2025,2,2025-02-01,199591362,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,26759.221545450313,26759.221545450313,0.0
2025,2,2025-02-01,199591362,C10 ค่าใช้จ่ายบริการโทรคมนาคม,03 ค่าใช้จ่ายขายและการตลาด,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C10,ค่าใช้จ่ายบริการโทรคมนาคม,,31334.056484386034,31334.056484386034,0.0
2025,2,2025-02-01,199591362,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,03 ค่าใช้จ่ายขายและการตลาด,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,44225.29774477253,44225.29774477253,0.0
2025,2,2025-02-01,199591362,C14 ต้นทุนขาย,03 ค่าใช้จ่ายขายและการตลาด,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C14,ต้นทุนขาย,,7850.196133668861,7850.196133668861,0.0
2025,2,2025-02-01,199591362,C05 ค่าสาธารณูปโภค,03 ค่าใช้จ่ายขายและการตลาด,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C05,ค่าสาธารณูปโภค,,28279.31006904495,28279.31006904495,0.0
2025,2,2025-02-01,199591362,C01 ค่าใช้จ่ายตอบแทนแรงงาน,04 ค่าใช้จ่ายสนับสนุน,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C01,ค่าใช้จ่ายตอบแทนแรงงาน,,8838.923550110705,8838.923550110705,0.0
2025,2,2025-02-01,199591362,C04 ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,04 ค่าใช้จ่ายสนับสนุน,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C04,ค่าซ่อมแซมและบำรุงรักษาและวัสดุใช้ไป,,42342.50799820464,42342.50799820464,0.0
2025,2,2025-02-01,199591362,C12 ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,04 ค่าใช้จ่ายสนับสนุน,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C12,ค่าตัดจำหน่ายสิทธิการใช้ตามสัญญาเช่า,,32807.3471148087,32807.3471148087,0.0
2025,2,2025-02-01,199591362,C09 ค่าส่วนแบ่งบริการโทรคมนาคม,04 ค่าใช้จ่ายสนับสนุน,NT,1.1 กลุ่มบริการท่อร้อยสาย,1,1 Hard Infrastructure,1.1,1.1 กลุ่มบริการท่อร้อยสาย,1 Hard Infrastructure,1.1 กลุ่มบริการท่อร้อยสาย,199591362 1.1 กลุ่มบริการท่อร้อยสาย,C09,ค่าส่วนแบ่งบริการโทรคมนาคม,,41013.86805898986,41013.86805898986,0.0
